Model Name,voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
top_k_250,0.5714285714285714,0.5131461366440354,0.2494119387639206,0.2065254038796916,0.6315791010856628,0.7081713378429413,0.8116637343177244,0.6079136308880899,0.722985276156211,0.7875039725790207,0.7325166534852615
top_k_250,0.625,0.561894976844369,0.2763283713852513,0.2472410996931821,0.6486833393573761,0.7167019575834275,0.7120060970292336,0.6157312395370045,0.7360001036587784,0.6627152577586475,0.681613174495916
top_k_250,0.6666666666666666,0.5546623716600508,0.2691849076849517,0.2394864757002709,0.6412572058764371,0.7087928100065751,0.7556102137736584,0.6047356936973763,0.7299318025267608,0.7191525706713486,0.7023575701672861
top_k_250,0.7142857142857143,0.5957446808510638,0.2714546561168594,0.2261398176291793,0.6516162753105164,0.6951227188110352,0.8980417791083061,0.6004202835490183,0.583703452739469,0.8755072416051697,0.7394181892504907
top_k_250,0.75,0.5450522576048651,0.2692231118241674,0.247512548785286,0.6499841832197629,0.7172798216342926,0.6925179008545436,0.6275490408412898,0.7233531294869641,0.6707592889457198,0.6785448400321294
top_k_250,0.7777777777777778,0.5598620899642804,0.2744848212927946,0.2416205888250339,0.6457959139347076,0.6824179553985595,0.7751389852330941,0.5827137495539662,0.7194078317244451,0.7533212872345412,0.7076454634365116
top_k_250,0.875,0.5813519578427708,0.276912599808794,0.2481789904738038,0.6347496747970581,0.692568310101827,0.6921126049225266,0.6347861731088109,0.750222953901578,0.6390379676173654,0.6790399248875703
top_k_250,0.8888888888888888,0.56902905627261,0.286881769261002,0.2601125281941176,0.6545762654506799,0.7056616580847538,0.7661085111349193,0.6117547573582521,0.7326054592433962,0.7500691693497586,0.7151344742715815
top_k_250,1.0,0.5640436770623086,0.2814048555182462,0.2520666875210162,0.6513092431981685,0.6898786934503054,0.7077196296659518,0.6236486407324412,0.7186556657489642,0.6797714251347887,0.6824488403205365
top_k_50,0.5555555555555556,0.5427812408617434,0.2609751114425698,0.2317522598739561,0.6464070256696929,0.7126503783628482,0.7868499599953716,0.5973009219067273,0.7395516488485961,0.7686923802167781,0.7230987277418682
